ts,player_id,ownership
2026-06-11T18:03:56+00:00,404,2.0
2026-06-11T18:03:56+00:00,405,0.1
2026-06-11T18:03:56+00:00,406,0.0
2026-06-11T18:03:56+00:00,407,0.1
2026-06-11T18:03:56+00:00,411,0.5
2026-06-11T18:03:56+00:00,412,0.6
2026-06-11T18:03:56+00:00,413,0.0
2026-06-11T18:03:56+00:00,414,0.1
2026-06-11T18:03:56+00:00,415,0.2
2026-06-11T18:03:56+00:00,416,0.1
2026-06-11T18:03:56+00:00,417,0.1
2026-06-11T18:03:56+00:00,419,0.0
2026-06-11T18:03:56+00:00,420,0.6
2026-06-11T18:03:56+00:00,421,0.3
2026-06-11T18:03:56+00:00,423,4.9
2026-06-11T18:03:56+00:00,424,0.2
2026-06-11T18:03:56+00:00,425,0.1
2026-06-11T18:03:56+00:00,427,0.1
2026-06-11T18:03:56+00:00,428,0.0
2026-06-11T18:03:56+00:00,429,0.0
2026-06-11T18:03:56+00:00,430,1.5
2026-06-11T18:03:56+00:00,432,0.1
2026-06-11T18:03:56+00:00,433,0.3
2026-06-11T18:03:56+00:00,434,0.1
2026-06-11T18:03:56+00:00,435,0.4
2026-06-11T18:03:56+00:00,436,0.0
2026-06-11T18:03:56+00:00,437,0.4
2026-06-11T18:03:56+00:00,438,0.2
2026-06-11T18:03:56+00:00,439,0.4
2026-06-11T18:03:56+00:00,440,0.1
2026-06-11T18:03:56+00:00,441,0.0
2026-06-11T18:03:56+00:00,442,0.1
2026-06-11T18:03:56+00:00,444,0.4
2026-06-11T18:03:56+00:00,445,1.8
2026-06-11T18:03:56+00:00,447,0.1
2026-06-11T18:03:56+00:00,448,0.1
2026-06-11T18:03:56+00:00,451,0.3
2026-06-11T18:03:56+00:00,452,0.0
2026-06-11T18:03:56+00:00,453,1.6
2026-06-11T18:03:56+00:00,454,0.1
2026-06-11T18:03:56+00:00,455,0.0
2026-06-11T18:03:56+00:00,456,0.0
2026-06-11T18:03:56+00:00,457,12.0
2026-06-11T18:03:56+00:00,459,0.2
2026-06-11T18:03:56+00:00,461,7.4
2026-06-11T18:03:56+00:00,462,0.4
2026-06-11T18:03:56+00:00,463,1.0
2026-06-11T18:03:56+00:00,466,1.3
2026-06-11T18:03:56+00:00,467,0.4
2026-06-11T18:03:56+00:00,468,36.4
2026-06-11T18:03:56+00:00,469,4.8
2026-06-11T18:03:56+00:00,471,2.0
2026-06-11T18:03:56+00:00,474,1.5
2026-06-11T18:03:56+00:00,475,0.8
2026-06-11T18:03:56+00:00,476,0.3
2026-06-11T18:03:56+00:00,477,14.8
2026-06-11T18:03:56+00:00,478,0.3
2026-06-11T18:03:56+00:00,479,0.5
2026-06-11T18:03:56+00:00,482,0.2
2026-06-11T18:03:56+00:00,485,0.5
2026-06-11T18:03:56+00:00,486,0.9
2026-06-11T18:03:56+00:00,488,7.2
2026-06-11T18:03:56+00:00,491,9.0
2026-06-11T18:03:56+00:00,492,3.4
2026-06-11T18:03:56+00:00,493,0.4
2026-06-11T18:03:56+00:00,494,4.6
2026-06-11T18:03:56+00:00,495,2.0
2026-06-11T18:03:56+00:00,496,2.5
2026-06-11T18:03:56+00:00,498,0.9
2026-06-11T18:03:56+00:00,499,0.5
2026-06-11T18:03:56+00:00,500,49.4
2026-06-11T18:03:56+00:00,501,16.6
2026-06-11T18:03:56+00:00,502,0.6
2026-06-11T18:03:56+00:00,505,3.4
2026-06-11T18:03:56+00:00,506,9.1
2026-06-11T18:03:56+00:00,508,0.2
2026-06-11T18:03:56+00:00,509,1.1
2026-06-11T18:03:56+00:00,510,0.3
2026-06-11T18:03:56+00:00,511,0.3
2026-06-11T18:03:56+00:00,512,0.1
2026-06-11T18:03:56+00:00,514,0.0
2026-06-11T18:03:56+00:00,515,0.9
2026-06-11T18:03:56+00:00,516,7.2
2026-06-11T18:03:56+00:00,517,34.3
2026-06-11T18:03:56+00:00,518,0.3
2026-06-11T18:03:56+00:00,519,0.2
2026-06-11T18:03:56+00:00,520,10.0
2026-06-11T18:03:56+00:00,521,2.1
2026-06-11T18:03:56+00:00,522,0.7
2026-06-11T18:03:56+00:00,523,4.1
2026-06-11T18:03:56+00:00,525,0.7
2026-06-11T18:03:56+00:00,526,4.0
2026-06-11T18:03:56+00:00,527,0.3
2026-06-11T18:03:56+00:00,528,15.4
2026-06-11T18:03:56+00:00,529,2.2
2026-06-11T18:03:56+00:00,531,0.8
2026-06-11T18:03:56+00:00,532,1.2
2026-06-11T18:03:56+00:00,533,0.4
2026-06-11T18:03:56+00:00,534,0.3
2026-06-11T18:03:56+00:00,538,0.2
2026-06-11T18:03:56+00:00,540,0.4
2026-06-11T18:03:56+00:00,542,34.4
2026-06-11T18:03:56+00:00,543,23.6
2026-06-11T18:03:56+00:00,565,0.1
2026-06-11T18:03:56+00:00,569,0.0
2026-06-11T18:03:56+00:00,570,0.0
2026-06-11T18:03:56+00:00,571,0.1
2026-06-11T18:03:56+00:00,572,0.0
2026-06-11T18:03:56+00:00,573,0.0
2026-06-11T18:03:56+00:00,574,0.0
2026-06-11T18:03:56+00:00,575,0.0
2026-06-11T18:03:56+00:00,576,0.0
2026-06-11T18:03:56+00:00,577,0.1
2026-06-11T18:03:56+00:00,578,0.1
2026-06-11T18:03:56+00:00,580,0.0
2026-06-11T18:03:56+00:00,581,0.3
2026-06-11T18:03:56+00:00,582,1.1
2026-06-11T18:03:56+00:00,583,0.1
2026-06-11T18:03:56+00:00,584,0.0
2026-06-11T18:03:56+00:00,585,0.0
2026-06-11T18:03:56+00:00,586,0.0
2026-06-11T18:03:56+00:00,588,0.0
2026-06-11T18:03:56+00:00,589,0.0
2026-06-11T18:03:56+00:00,590,0.1
2026-06-11T18:03:56+00:00,591,0.1
2026-06-11T18:03:56+00:00,592,0.0
2026-06-11T18:03:56+00:00,593,0.1
2026-06-11T18:03:56+00:00,594,0.1
2026-06-11T18:03:56+00:00,595,0.0
2026-06-11T18:03:56+00:00,596,0.0
2026-06-11T18:03:56+00:00,597,0.3
2026-06-11T18:03:56+00:00,598,0.0
2026-06-11T18:03:56+00:00,599,0.0
2026-06-11T18:03:56+00:00,600,0.0
2026-06-11T18:03:56+00:00,601,0.0
2026-06-11T18:03:56+00:00,603,0.0
2026-06-11T18:03:56+00:00,606,0.1
2026-06-11T18:03:56+00:00,608,0.1
2026-06-11T18:03:56+00:00,609,0.0
2026-06-11T18:03:56+00:00,610,0.6
2026-06-11T18:03:56+00:00,611,0.0
2026-06-11T18:03:56+00:00,612,0.1
2026-06-11T18:03:56+00:00,614,0.0
2026-06-11T18:03:56+00:00,615,0.0
2026-06-11T18:03:56+00:00,616,0.0
2026-06-11T18:03:56+00:00,618,0.0
2026-06-11T18:03:56+00:00,620,0.2
2026-06-11T18:03:56+00:00,621,0.0
2026-06-11T18:03:56+00:00,622,0.0
2026-06-11T18:03:56+00:00,623,0.0
2026-06-11T18:03:56+00:00,624,0.0
2026-06-11T18:03:56+00:00,625,0.0
2026-06-11T18:03:56+00:00,626,0.0
2026-06-11T18:03:56+00:00,627,0.0
2026-06-11T18:03:56+00:00,629,0.0
2026-06-11T18:03:56+00:00,630,0.0
2026-06-11T18:03:56+00:00,631,0.0
2026-06-11T18:03:56+00:00,632,0.0
2026-06-11T18:03:56+00:00,633,0.0
2026-06-11T18:03:56+00:00,634,0.0
2026-06-11T18:03:56+00:00,635,0.0
2026-06-11T18:03:56+00:00,636,0.0
2026-06-11T18:03:56+00:00,637,0.1
2026-06-11T18:03:56+00:00,638,0.0
2026-06-11T18:03:56+00:00,639,0.0
2026-06-11T18:03:56+00:00,640,0.0
2026-06-11T18:03:56+00:00,641,0.0
